decision_id,timestamp,actor_type,actor_id,entity_type,entity_id,event_sequence,journey_type,journey_instance_id,journey_state
17378,2022-09-24 09:11:11,customer,CUST_000792,,,19055,shopping,inst_02966,browsing
17380,2022-09-24 09:14:11,customer,CUST_000792,,,19057,shopping,inst_02966,browsing
17383,2022-09-24 09:17:11,customer,CUST_000792,,,19060,shopping,inst_02966,browsing
17386,2022-09-24 09:20:11,customer,CUST_000792,,,19063,shopping,inst_02966,browsing
17395,2022-09-24 17:51:58,customer,CUST_000971,,,19072,shopping,inst_02970,considering
17398,2022-09-24 10:24:39,customer,CUST_001020,,,19075,shopping,inst_02971,browsing
17401,2022-09-24 10:27:39,customer,CUST_001020,,,19078,shopping,inst_02971,browsing
17403,2022-09-24 10:31:01,customer,CUST_001020,,,19080,shopping,inst_02971,considering
17408,2022-09-24 16:52:02,customer,CUST_001110,,,19085,shopping,inst_02973,browsing
17412,2022-09-24 20:58:00,customer,CUST_001179,,,19089,shopping,inst_02974,browsing
17416,2022-09-24 14:01:27,customer,CUST_001180,,,19093,shopping,inst_02975,browsing
17421,2022-09-24 18:00:34,customer,CUST_001265,,,19098,shopping,inst_02950,browsing
17422,2022-09-24 18:03:34,customer,CUST_001265,,,19099,shopping,inst_02950,browsing
17426,2022-09-24 14:33:07,customer,CUST_001266,,,19103,shopping,inst_02951,browsing
17462,2022-09-25 13:58:44,customer,CUST_000122,,,19146,shopping,inst_02984,browsing
17465,2022-09-25 14:01:44,customer,CUST_000122,,,19149,shopping,inst_02984,browsing
17468,2022-09-25 14:06:28,customer,CUST_000122,,,19152,shopping,inst_02984,browsing
17471,2022-09-25 14:09:28,customer,CUST_000122,,,19155,shopping,inst_02984,browsing
17475,2022-09-25 18:07:33,customer,CUST_000135,,,19159,shopping,inst_02985,browsing
17480,2022-09-25 14:48:26,customer,CUST_000144,,,19164,shopping,inst_02986,browsing
17483,2022-09-25 14:53:59,customer,CUST_000144,,,19167,shopping,inst_02986,considering
17491,2022-09-25 21:58:44,customer,CUST_000254,,,19175,shopping,inst_02989,browsing
17494,2022-09-25 22:06:28,customer,CUST_000254,,,19178,shopping,inst_02989,considering
17501,2022-09-25 09:14:53,customer,CUST_000315,,,19185,shopping,inst_02991,browsing
17511,2022-09-25 17:50:28,customer,CUST_000584,,,19195,shopping,inst_02996,browsing
17516,2022-09-25 19:27:20,customer,CUST_000692,,,19200,shopping,inst_02998,considering
17519,2022-09-25 19:46:15,customer,CUST_000692,,,19203,shopping,inst_02998,checkout
17521,2022-09-25 19:50:18,customer,CUST_000692,,,19206,shopping,inst_02998,purchased
17524,2022-09-25 13:19:40,customer,CUST_000747,,,19209,shopping,inst_02999,considering
17529,2022-09-25 11:35:23,customer,CUST_000755,,,19214,shopping,inst_03000,browsing
17532,2022-09-25 21:47:33,customer,CUST_000779,,,19217,shopping,inst_03001,browsing
17533,2022-09-25 21:50:33,customer,CUST_000779,,,19218,shopping,inst_03001,browsing
17535,2022-09-25 21:53:33,customer,CUST_000779,,,19220,shopping,inst_03001,browsing
17538,2022-09-25 21:56:33,customer,CUST_000779,,,19223,shopping,inst_03001,considering
17543,2022-09-25 21:01:51,customer,CUST_000815,,,19228,shopping,inst_03003,browsing
17549,2022-09-25 15:10:43,customer,CUST_001020,,,19234,shopping,inst_03005,considering
17552,2022-09-25 11:25:59,customer,CUST_001063,,,19237,shopping,inst_03006,considering
17556,2022-09-25 21:59:33,customer,CUST_001267,,,19241,shopping,inst_02976,browsing
17559,2022-09-25 22:04:57,customer,CUST_001267,,,19244,shopping,inst_02976,considering
17561,2022-09-25 22:23:12,customer,CUST_001267,,,19246,shopping,inst_02976,checkout
17567,2022-09-25 16:51:33,customer,CUST_001269,,,19253,shopping,inst_02978,browsing
17572,2022-09-25 11:49:26,customer,CUST_001272,,,19258,shopping,inst_02981,considering
17577,2022-09-25 12:08:31,customer,CUST_001273,,,19263,shopping,inst_02982,browsing
17579,2022-09-25 12:11:31,customer,CUST_001273,,,19265,shopping,inst_02982,browsing
17605,2022-09-26 15:01:03,customer,CUST_000028,,,19298,shopping,inst_03015,browsing
17607,2022-09-26 15:04:03,customer,CUST_000028,,,19300,shopping,inst_03015,browsing
17608,2022-09-26 15:07:04,customer,CUST_000028,,,19301,shopping,inst_03015,browsing
17611,2022-09-26 15:10:04,customer,CUST_000028,,,19304,shopping,inst_03015,browsing
17613,2022-09-26 15:13:13,customer,CUST_000028,,,19306,shopping,inst_03015,considering
17614,2022-09-26 15:18:13,customer,CUST_000028,,,19307,shopping,inst_03015,checkout
17619,2022-09-26 15:20:13,customer,CUST_000028,,,19313,shopping,inst_03015,purchased
17623,2022-09-26 10:24:15,customer,CUST_000125,,,19317,shopping,inst_03016,considering
17632,2022-09-26 17:28:55,customer,CUST_000532,,,19326,shopping,inst_03019,considering
17634,2022-09-26 17:42:47,customer,CUST_000532,,,19328,shopping,inst_03019,checkout
17636,2022-09-26 17:44:47,customer,CUST_000532,,,19331,shopping,inst_03019,purchased
17640,2022-09-26 21:25:40,customer,CUST_000755,,,19335,shopping,inst_03021,browsing
17647,2022-09-26 17:29:46,customer,CUST_000801,,,19342,shopping,inst_03024,considering
17651,2022-09-26 15:41:30,customer,CUST_000901,,,19346,shopping,inst_03025,browsing
17652,2022-09-26 15:45:44,customer,CUST_000901,,,19347,shopping,inst_03025,considering
17658,2022-09-26 13:11:25,customer,CUST_001063,,,19353,shopping,inst_03027,browsing
17663,2022-09-26 20:21:04,customer,CUST_001214,,,19358,shopping,inst_03029,browsing
17666,2022-09-26 20:24:04,customer,CUST_001214,,,19361,shopping,inst_03029,browsing
17669,2022-09-26 20:27:04,customer,CUST_001214,,,19364,shopping,inst_03029,browsing
17671,2022-09-26 20:32:38,customer,CUST_001214,,,19366,shopping,inst_03029,browsing
17673,2022-09-26 20:35:38,customer,CUST_001214,,,19368,shopping,inst_03029,considering
17677,2022-09-26 20:40:38,customer,CUST_001214,,,19372,shopping,inst_03029,checkout
17681,2022-09-26 20:42:38,customer,CUST_001214,,,19377,shopping,inst_03029,purchased
17684,2022-09-26 14:16:51,customer,CUST_001274,,,19380,shopping,inst_03008,browsing
17685,2022-09-26 14:41:45,customer,CUST_001274,,,19381,shopping,inst_03008,considering
17691,2022-09-26 15:29:11,customer,CUST_001277,,,19387,shopping,inst_03011,browsing
17693,2022-09-26 15:32:11,customer,CUST_001277,,,19389,shopping,inst_03011,browsing
17696,2022-09-26 15:35:11,customer,CUST_001277,,,19392,shopping,inst_03011,browsing
17699,2022-09-26 15:40:14,customer,CUST_001277,,,19395,shopping,inst_03011,browsing
17701,2022-09-26 15:56:36,customer,CUST_001277,,,19397,shopping,inst_03011,considering
17707,2022-09-26 21:48:56,customer,CUST_001278,,,19403,shopping,inst_03012,browsing
17711,2022-09-26 11:52:58,customer,CUST_001279,,,19407,shopping,inst_03013,browsing
17714,2022-09-26 11:55:58,customer,CUST_001279,,,19410,shopping,inst_03013,browsing
17717,2022-09-26 11:58:58,customer,CUST_001279,,,19413,shopping,inst_03013,browsing
17719,2022-09-26 12:25:05,customer,CUST_001279,,,19415,shopping,inst_03013,considering
17721,2022-09-26 20:37:16,customer,CUST_001280,,,19417,shopping,inst_03014,considering
17756,2022-09-27 18:14:51,customer,CUST_000199,,,19462,shopping,inst_03042,browsing
17757,2022-09-27 18:17:51,customer,CUST_000199,,,19463,shopping,inst_03042,browsing
17759,2022-09-27 18:20:51,customer,CUST_000199,,,19465,shopping,inst_03042,browsing
17761,2022-09-27 18:23:51,customer,CUST_000199,,,19467,shopping,inst_03042,browsing
17764,2022-09-27 18:26:51,customer,CUST_000199,,,19470,shopping,inst_03042,browsing
17767,2022-09-27 18:29:51,customer,CUST_000199,,,19473,shopping,inst_03042,browsing
17770,2022-09-27 06:54:33,customer,CUST_000200,,,19476,shopping,inst_03043,browsing
17773,2022-09-27 07:13:46,customer,CUST_000200,,,19479,shopping,inst_03043,considering
17777,2022-09-27 17:26:37,customer,CUST_000346,,,19483,shopping,inst_03045,browsing
17780,2022-09-27 17:29:37,customer,CUST_000346,,,19486,shopping,inst_03045,browsing
17783,2022-09-27 17:32:37,customer,CUST_000346,,,19489,shopping,inst_03045,browsing
17785,2022-09-27 13:42:06,customer,CUST_000414,,,19491,shopping,inst_03046,browsing
17787,2022-09-27 13:51:10,customer,CUST_000414,,,19493,shopping,inst_03046,considering
17792,2022-09-27 20:38:18,customer,CUST_000440,,,19498,shopping,inst_03047,browsing
17794,2022-09-27 20:41:18,customer,CUST_000440,,,19500,shopping,inst_03047,browsing
17797,2022-09-27 18:53:17,customer,CUST_000581,,,19503,shopping,inst_03048,browsing
17801,2022-09-27 10:32:11,customer,CUST_000687,,,19507,shopping,inst_03049,browsing
17803,2022-09-27 12:33:49,customer,CUST_000835,,,19509,shopping,inst_03051,browsing
17805,2022-09-27 12:36:49,customer,CUST_000835,,,19511,shopping,inst_03051,browsing
17807,2022-09-27 12:40:52,customer,CUST_000835,,,19513,shopping,inst_03051,browsing
17809,2022-09-27 12:43:52,customer,CUST_000835,,,19515,shopping,inst_03051,browsing
17812,2022-09-27 12:46:52,customer,CUST_000835,,,19518,shopping,inst_03051,browsing
17816,2022-09-27 19:25:51,customer,CUST_000859,,,19522,shopping,inst_03052,browsing
17818,2022-09-27 19:36:14,customer,CUST_000859,,,19524,shopping,inst_03052,considering
17820,2022-09-27 19:41:14,customer,CUST_000859,,,19526,shopping,inst_03052,checkout
17824,2022-09-27 19:46:17,customer,CUST_000859,,,19531,shopping,inst_03052,purchased
17828,2022-09-27 14:40:50,customer,CUST_000971,,,19535,shopping,inst_03053,browsing
17831,2022-09-27 14:43:50,customer,CUST_000971,,,19538,shopping,inst_03053,browsing
17834,2022-09-27 14:46:57,customer,CUST_000971,,,19541,shopping,inst_03053,browsing
17840,2022-09-27 11:41:04,customer,CUST_001063,,,19547,shopping,inst_03055,considering
17843,2022-09-27 11:10:50,customer,CUST_001110,,,19550,shopping,inst_03056,browsing
17844,2022-09-27 11:17:10,customer,CUST_001110,,,19551,shopping,inst_03056,browsing
17847,2022-09-27 11:20:10,customer,CUST_001110,,,19554,shopping,inst_03056,browsing
17850,2022-09-27 17:11:44,customer,CUST_001179,,,19557,shopping,inst_03057,browsing
17853,2022-09-27 17:49:06,customer,CUST_001179,,,19560,shopping,inst_03057,considering
17855,2022-09-27 17:54:06,customer,CUST_001179,,,19562,shopping,inst_03057,checkout
17858,2022-09-27 17:59:39,customer,CUST_001179,,,19566,shopping,inst_03057,purchased
17866,2022-09-27 14:58:33,customer,CUST_001285,,,19574,shopping,inst_03034,considering
17868,2022-09-27 15:03:33,customer,CUST_001285,,,19576,shopping,inst_03034,checkout
17870,2022-09-27 15:14:47,customer,CUST_001285,,,19579,shopping,inst_03034,purchased
17874,2022-09-27 19:48:13,customer,CUST_001286,,,19583,shopping,inst_03035,browsing
17876,2022-09-27 19:51:13,customer,CUST_001286,,,19585,shopping,inst_03035,considering
17881,2022-09-27 19:13:59,customer,CUST_001288,,,19590,shopping,inst_03037,considering
17886,2022-09-27 20:49:37,customer,CUST_001289,,,19595,shopping,inst_03038,browsing
17888,2022-09-27 19:07:40,customer,CUST_001290,,,19597,shopping,inst_03039,browsing
17890,2022-09-27 19:12:06,customer,CUST_001290,,,19599,shopping,inst_03039,considering
17918,2022-09-28 20:28:52,customer,CUST_000385,,,19634,shopping,inst_03067,browsing
17922,2022-09-28 20:48:36,customer,CUST_000399,,,19638,shopping,inst_03068,browsing
17925,2022-09-28 21:06:33,customer,CUST_000399,,,19641,shopping,inst_03068,considering
17929,2022-09-28 14:25:18,customer,CUST_000440,,,19645,shopping,inst_03070,browsing
17931,2022-09-28 14:28:18,customer,CUST_000440,,,19647,shopping,inst_03070,browsing
17933,2022-09-28 14:31:18,customer,CUST_000440,,,19649,shopping,inst_03070,browsing
17938,2022-09-28 15:49:36,customer,CUST_000607,,,19654,shopping,inst_03072,browsing
17941,2022-09-28 15:52:36,customer,CUST_000607,,,19657,shopping,inst_03072,browsing
17944,2022-09-28 16:13:53,customer,CUST_000607,,,19660,shopping,inst_03072,considering
17947,2022-09-28 13:37:16,customer,CUST_000687,,,19663,shopping,inst_03073,browsing
17949,2022-09-28 14:21:25,customer,CUST_000710,,,19665,shopping,inst_03074,browsing
17952,2022-09-28 14:24:25,customer,CUST_000710,,,19668,shopping,inst_03074,browsing
17954,2022-09-28 14:27:25,customer,CUST_000710,,,19670,shopping,inst_03074,browsing
17957,2022-09-28 14:33:00,customer,CUST_000710,,,19673,shopping,inst_03074,browsing
17960,2022-09-28 14:36:00,customer,CUST_000710,,,19676,shopping,inst_03074,browsing
17963,2022-09-28 14:49:25,customer,CUST_000710,,,19679,shopping,inst_03074,considering
17968,2022-09-28 09:02:50,customer,CUST_000796,,,19684,shopping,inst_03076,browsing
17971,2022-09-28 09:05:50,customer,CUST_000796,,,19687,shopping,inst_03076,browsing
17974,2022-09-28 09:08:58,customer,CUST_000796,,,19690,shopping,inst_03076,browsing
17976,2022-09-28 14:03:35,customer,CUST_000815,,,19692,shopping,inst_03077,browsing
17980,2022-09-28 22:15:35,customer,CUST_001075,,,19696,shopping,inst_03078,browsing
17981,2022-09-28 22:18:35,customer,CUST_001075,,,19697,shopping,inst_03078,browsing
17983,2022-09-28 22:30:16,customer,CUST_001075,,,19699,shopping,inst_03078,considering
17987,2022-09-28 14:28:31,customer,CUST_001110,,,19703,shopping,inst_03079,browsing
17992,2022-09-28 09:08:50,customer,CUST_001227,,,19708,shopping,inst_03081,considering
17995,2022-09-28 06:09:04,customer,CUST_001291,,,19711,shopping,inst_03058,browsing
17997,2022-09-28 06:12:04,customer,CUST_001291,,,19713,shopping,inst_03058,browsing
17998,2022-09-28 06:16:22,customer,CUST_001291,,,19714,shopping,inst_03058,considering
18005,2022-09-28 22:59:26,customer,CUST_001295,,,19721,shopping,inst_03062,browsing
18008,2022-09-29 06:04:00,customer,CUST_001295,,,19724,shopping,inst_03062,browsing
18010,2022-09-29 06:07:00,customer,CUST_001295,,,19726,shopping,inst_03062,browsing
18013,2022-09-29 06:10:00,customer,CUST_001295,,,19729,shopping,inst_03062,browsing
18017,2022-09-28 19:39:00,customer,CUST_001297,,,19733,shopping,inst_03064,browsing
18019,2022-09-28 19:42:00,customer,CUST_001297,,,19735,shopping,inst_03064,browsing
18022,2022-09-28 19:45:32,customer,CUST_001297,,,19738,shopping,inst_03064,browsing
18025,2022-09-28 19:48:32,customer,CUST_001297,,,19741,shopping,inst_03064,browsing
18028,2022-09-28 19:52:17,customer,CUST_001297,,,19744,shopping,inst_03064,browsing
18031,2022-09-28 19:55:17,customer,CUST_001297,,,19747,shopping,inst_03064,browsing
18032,2022-09-28 20:13:51,customer,CUST_001297,,,19748,shopping,inst_03064,considering
18065,2022-09-29 15:17:39,customer,CUST_000058,,,19785,shopping,inst_03087,browsing
18068,2022-09-29 15:20:39,customer,CUST_000058,,,19788,shopping,inst_03087,browsing
18071,2022-09-29 15:24:11,customer,CUST_000058,,,19791,shopping,inst_03087,browsing
18074,2022-09-29 15:27:11,customer,CUST_000058,,,19794,shopping,inst_03087,browsing
18076,2022-09-29 10:53:39,customer,CUST_000125,,,19796,shopping,inst_03088,browsing
18079,2022-09-29 10:56:39,customer,CUST_000125,,,19799,shopping,inst_03088,browsing
18081,2022-09-29 11:00:12,customer,CUST_000125,,,19801,shopping,inst_03088,browsing
18085,2022-09-29 18:12:05,customer,CUST_000144,,,19805,shopping,inst_03089,browsing
18088,2022-09-29 18:15:05,customer,CUST_000144,,,19808,shopping,inst_03089,browsing
18090,2022-09-29 15:28:14,customer,CUST_000170,,,19810,shopping,inst_03090,browsing
18092,2022-09-29 15:31:14,customer,CUST_000170,,,19812,shopping,inst_03090,browsing
18096,2022-09-29 09:35:28,customer,CUST_000177,,,19816,shopping,inst_03091,considering
18099,2022-09-29 17:57:36,customer,CUST_000203,,,19819,shopping,inst_03093,considering
18105,2022-09-29 19:31:28,customer,CUST_000399,,,19825,shopping,inst_03095,considering
18109,2022-09-29 19:53:32,customer,CUST_000399,,,19829,shopping,inst_03095,checkout
18112,2022-09-29 19:59:48,customer,CUST_000399,,,19833,shopping,inst_03095,purchased
18119,2022-09-29 09:46:51,customer,CUST_000720,,,19840,shopping,inst_03098,browsing
18122,2022-09-29 09:49:51,customer,CUST_000720,,,19843,shopping,inst_03098,browsing
18124,2022-09-29 09:52:51,customer,CUST_000720,,,19845,shopping,inst_03098,browsing
18126,2022-09-29 09:56:43,customer,CUST_000720,,,19847,shopping,inst_03098,browsing
18131,2022-09-29 19:33:51,customer,CUST_000733,,,19852,shopping,inst_03099,browsing
18133,2022-09-29 19:37:14,customer,CUST_000733,,,19854,shopping,inst_03099,browsing
18135,2022-09-29 19:40:14,customer,CUST_000733,,,19856,shopping,inst_03099,browsing
18140,2022-09-29 20:17:44,customer,CUST_000747,,,19861,shopping,inst_03101,browsing
18142,2022-09-29 20:20:44,customer,CUST_000747,,,19863,shopping,inst_03101,browsing
18145,2022-09-29 20:23:44,customer,CUST_000747,,,19866,shopping,inst_03101,browsing
18148,2022-09-29 20:26:44,customer,CUST_000747,,,19869,shopping,inst_03101,browsing
18150,2022-09-29 20:34:57,customer,CUST_000747,,,19871,shopping,inst_03101,considering
18152,2022-09-29 10:32:26,customer,CUST_000779,,,19873,shopping,inst_03102,browsing
18154,2022-09-29 10:35:26,customer,CUST_000779,,,19875,shopping,inst_03102,browsing
18157,2022-09-29 10:45:44,customer,CUST_000779,,,19878,shopping,inst_03102,considering
18159,2022-09-29 10:56:53,customer,CUST_000779,,,19880,shopping,inst_03102,checkout
18168,2022-09-29 17:27:39,customer,CUST_001188,,,19890,shopping,inst_03104,browsing
18174,2022-09-29 19:41:49,customer,CUST_001298,,,19896,shopping,inst_03082,considering
18178,2022-09-29 22:03:26,customer,CUST_001299,,,19900,shopping,inst_03083,browsing
18182,2022-09-29 07:07:18,customer,CUST_001300,,,19904,shopping,inst_03084,browsing
18184,2022-09-29 07:10:18,customer,CUST_001300,,,19906,shopping,inst_03084,browsing
18187,2022-09-29 20:26:13,customer,CUST_001301,,,19909,shopping,inst_03085,considering
18213,2022-09-30 21:07:36,customer,CUST_000125,,,19939,shopping,inst_03111,browsing
18214,2022-09-30 21:10:36,customer,CUST_000125,,,19940,shopping,inst_03111,browsing
18220,2022-09-30 20:39:02,customer,CUST_000199,,,19946,shopping,inst_03113,browsing
18222,2022-09-30 20:42:02,customer,CUST_000199,,,19948,shopping,inst_03113,browsing
18225,2022-09-30 20:46:25,customer,CUST_000199,,,19951,shopping,inst_03113,browsing
18228,2022-09-30 20:49:25,customer,CUST_000199,,,19954,shopping,inst_03113,browsing
18231,2022-09-30 21:06:51,customer,CUST_000199,,,19957,shopping,inst_03113,considering
18232,2022-09-30 16:20:09,customer,CUST_000296,,,19958,shopping,inst_03115,browsing
18235,2022-09-30 16:23:09,customer,CUST_000296,,,19961,shopping,inst_03115,browsing
18238,2022-09-30 16:26:09,customer,CUST_000296,,,19964,shopping,inst_03115,browsing
18242,2022-09-30 15:48:05,customer,CUST_000656,,,19968,shopping,inst_03119,browsing
18245,2022-09-30 15:53:26,customer,CUST_000656,,,19971,shopping,inst_03119,browsing
